step_size,residual_node_ratio
5,0.8049022035157217
10,0.7204753651894034
15,0.692993315177024
20,0.6855657340925971
25,0.6825947016588264
30,0.6813567714780886
35,0.6811091854419411
40,0.6808615994057935
45,0.6808615994057935
50,0.6808615994057935
55,0.6808615994057935
60,0.6808615994057935
65,0.6808615994057935
70,0.6808615994057935
75,0.6808615994057935
80,0.6808615994057935
85,0.6808615994057935
90,0.6808615994057935
95,0.6808615994057935
100,0.6808615994057935
105,0.6808615994057935
110,0.6808615994057935
115,0.6808615994057935
120,0.6808615994057935
125,0.6808615994057935
130,0.6808615994057935
135,0.6808615994057935
140,0.6808615994057935
145,0.6808615994057935
150,0.6808615994057935
155,0.6808615994057935
160,0.6808615994057935
165,0.6808615994057935
170,0.6808615994057935
175,0.6808615994057935
180,0.6808615994057935
185,0.6808615994057935
190,0.6808615994057935
195,0.6808615994057935
200,0.6808615994057935
205,0.6808615994057935
210,0.6808615994057935
215,0.6808615994057935
220,0.6808615994057935
225,0.6808615994057935
230,0.6808615994057935
235,0.6808615994057935
240,0.6808615994057935
245,0.6808615994057935
250,0.6808615994057935
255,0.6808615994057935
260,0.6808615994057935
265,0.6808615994057935
270,0.6808615994057935
275,0.6808615994057935
280,0.6808615994057935
285,0.6808615994057935
290,0.6808615994057935
295,0.6808615994057935
300,0.6808615994057935
305,0.6808615994057935
310,0.6808615994057935
315,0.6808615994057935
320,0.6808615994057935
325,0.6808615994057935
330,0.6808615994057935
335,0.6808615994057935
340,0.6808615994057935
345,0.6808615994057935
350,0.6808615994057935
355,0.6808615994057935
360,0.6808615994057935
365,0.6808615994057935
370,0.6808615994057935
375,0.6808615994057935
380,0.6808615994057935
385,0.6808615994057935
390,0.6808615994057935
395,0.6808615994057935
400,0.6808615994057935
405,0.6808615994057935
410,0.6808615994057935
415,0.6808615994057935
420,0.6808615994057935
425,0.6808615994057935
430,0.6808615994057935
435,0.6808615994057935
440,0.6808615994057935
445,0.6808615994057935
450,0.6808615994057935
455,0.6808615994057935
460,0.6808615994057935
465,0.6808615994057935
470,0.6808615994057935
475,0.6808615994057935
480,0.6808615994057935
485,0.6808615994057935
490,0.6808615994057935
495,0.6808615994057935
500,0.6808615994057935
505,0.6808615994057935
510,0.6808615994057935
515,0.6808615994057935
520,0.6808615994057935
525,0.6808615994057935
530,0.6808615994057935
535,0.6808615994057935
540,0.6808615994057935
545,0.6808615994057935
550,0.6808615994057935
555,0.6808615994057935
560,0.6808615994057935
565,0.6808615994057935
570,0.6808615994057935
575,0.6808615994057935
580,0.6808615994057935
585,0.6808615994057935
590,0.6808615994057935
595,0.6808615994057935
600,0.6808615994057935
605,0.6808615994057935
610,0.6808615994057935
615,0.6808615994057935
620,0.6808615994057935
625,0.6808615994057935
630,0.6808615994057935
635,0.6808615994057935
640,0.6808615994057935
645,0.6808615994057935
650,0.6808615994057935
655,0.6808615994057935
660,0.6808615994057935
665,0.6808615994057935
670,0.6808615994057935
675,0.6808615994057935
680,0.6808615994057935
685,0.6808615994057935
690,0.6808615994057935
695,0.6808615994057935
700,0.6808615994057935
705,0.6808615994057935
710,0.6808615994057935
715,0.6808615994057935
720,0.6808615994057935
725,0.6808615994057935
730,0.6808615994057935
735,0.6808615994057935
740,0.6808615994057935
745,0.6808615994057935
750,0.6808615994057935
755,0.6808615994057935
760,0.6808615994057935
765,0.6808615994057935
770,0.6808615994057935
775,0.6808615994057935
780,0.6808615994057935
785,0.6808615994057935
790,0.6808615994057935
795,0.6808615994057935
800,0.6808615994057935
805,0.6808615994057935
810,0.6808615994057935
815,0.6808615994057935
820,0.6808615994057935
825,0.6808615994057935
830,0.6808615994057935
835,0.6808615994057935
840,0.6808615994057935
845,0.6808615994057935
850,0.6808615994057935
855,0.6808615994057935
860,0.6808615994057935
865,0.6808615994057935
870,0.6808615994057935
875,0.6808615994057935
880,0.6808615994057935
885,0.6808615994057935
890,0.6808615994057935
895,0.6808615994057935
900,0.6808615994057935
905,0.6808615994057935
910,0.6808615994057935
915,0.6808615994057935
920,0.6808615994057935
925,0.6808615994057935
930,0.6808615994057935
935,0.6808615994057935
940,0.6808615994057935
945,0.6808615994057935
950,0.6808615994057935
955,0.6808615994057935
960,0.6808615994057935
965,0.6808615994057935
970,0.6808615994057935
975,0.6808615994057935
980,0.6808615994057935
985,0.6808615994057935
990,0.6808615994057935
995,0.6808615994057935
1000,0.6808615994057935
1005,0.6808615994057935
1010,0.6808615994057935
1015,0.6808615994057935
1020,0.6808615994057935
1025,0.6808615994057935
1030,0.6808615994057935
1035,0.6808615994057935
1040,0.6808615994057935
1045,0.6808615994057935
1050,0.6808615994057935
1055,0.6808615994057935
1060,0.6808615994057935
1065,0.6808615994057935
1070,0.6808615994057935
1075,0.6808615994057935
1080,0.6808615994057935
1085,0.6808615994057935
1090,0.6808615994057935
1095,0.6808615994057935
1100,0.6808615994057935
1105,0.6808615994057935
1110,0.6808615994057935
1115,0.6808615994057935
1120,0.6808615994057935
1125,0.6808615994057935
1130,0.6808615994057935
1135,0.6808615994057935
1140,0.6808615994057935
1145,0.6808615994057935
1150,0.6808615994057935
1155,0.6808615994057935
1160,0.6808615994057935
1165,0.6808615994057935
1170,0.6808615994057935
1175,0.6808615994057935
1180,0.6808615994057935
1185,0.6808615994057935
1190,0.6808615994057935
1195,0.6808615994057935
1200,0.6808615994057935
1205,0.6808615994057935
1210,0.6808615994057935
1215,0.6808615994057935
1220,0.6808615994057935
1225,0.6808615994057935
1230,0.6808615994057935
1235,0.6808615994057935
1240,0.6808615994057935
1245,0.6808615994057935
1250,0.6808615994057935
1255,0.6808615994057935
1260,0.6808615994057935
1265,0.6808615994057935
1270,0.6808615994057935
1275,0.6808615994057935
1280,0.6808615994057935
1285,0.6808615994057935
1290,0.6808615994057935
1295,0.6808615994057935
1300,0.6808615994057935
1305,0.6808615994057935
1310,0.6808615994057935
1315,0.6808615994057935
1320,0.6808615994057935
1325,0.6808615994057935
1330,0.6808615994057935
1335,0.6808615994057935
1340,0.6808615994057935
1345,0.6808615994057935
1350,0.6808615994057935
1355,0.6808615994057935
1360,0.6808615994057935
1365,0.6808615994057935
1370,0.6808615994057935
1375,0.6808615994057935
1380,0.6808615994057935
1385,0.6808615994057935
1390,0.6808615994057935
1395,0.6808615994057935
1400,0.6808615994057935
1405,0.6808615994057935
1410,0.6808615994057935
1415,0.6808615994057935
1420,0.6808615994057935
1425,0.6808615994057935
1430,0.6808615994057935
1435,0.6808615994057935
1440,0.6808615994057935
1445,0.6808615994057935
1450,0.6808615994057935
1455,0.6808615994057935
1460,0.6808615994057935
1465,0.6808615994057935
1470,0.6808615994057935
1475,0.6808615994057935
1480,0.6808615994057935
1485,0.6808615994057935
1490,0.6808615994057935
1495,0.6808615994057935
1500,0.6808615994057935
1505,0.6808615994057935
1510,0.6808615994057935
1515,0.6808615994057935
1520,0.6808615994057935
1525,0.6808615994057935
1530,0.6808615994057935
1535,0.6808615994057935
1540,0.6808615994057935
1545,0.6808615994057935
1550,0.6808615994057935
1555,0.6808615994057935
1560,0.6808615994057935
1565,0.6808615994057935
1570,0.6808615994057935
1575,0.6808615994057935
1580,0.6808615994057935
1585,0.6808615994057935
1590,0.6808615994057935
1595,0.6808615994057935
1600,0.6808615994057935
1605,0.6808615994057935
1610,0.6808615994057935
1615,0.6808615994057935
1620,0.6808615994057935
1625,0.6808615994057935
1630,0.6808615994057935
1635,0.6808615994057935
1640,0.6808615994057935
1645,0.6808615994057935
1650,0.6808615994057935
1655,0.6808615994057935
1660,0.6808615994057935
1665,0.6808615994057935
1670,0.6808615994057935
1675,0.6808615994057935
1680,0.6808615994057935
1685,0.6808615994057935
1690,0.6808615994057935
1695,0.6808615994057935
1700,0.6808615994057935
1705,0.6808615994057935
1710,0.6808615994057935
1715,0.6808615994057935
1720,0.6808615994057935
1725,0.6808615994057935
1730,0.6808615994057935
1735,0.6808615994057935
1740,0.6808615994057935
1745,0.6808615994057935
1750,0.6808615994057935
1755,0.6808615994057935
1760,0.6808615994057935
1765,0.6808615994057935
1770,0.6808615994057935
1775,0.6808615994057935
1780,0.6808615994057935
1785,0.6808615994057935
1790,0.6808615994057935
1795,0.6808615994057935
1800,0.6808615994057935
1805,0.6808615994057935
1810,0.6808615994057935
1815,0.6808615994057935
1820,0.6808615994057935
1825,0.6808615994057935
1830,0.6808615994057935
1835,0.6808615994057935
1840,0.6808615994057935
1845,0.6808615994057935
1850,0.6808615994057935
1855,0.6808615994057935
1860,0.6808615994057935
1865,0.6808615994057935
1870,0.6808615994057935
1875,0.6808615994057935
1880,0.6808615994057935
1885,0.6808615994057935
1890,0.6808615994057935
1895,0.6808615994057935
1900,0.6808615994057935
1905,0.6808615994057935
1910,0.6808615994057935
1915,0.6808615994057935
1920,0.6808615994057935
1925,0.6808615994057935
1930,0.6808615994057935
1935,0.6808615994057935
1940,0.6808615994057935
1945,0.6808615994057935
1950,0.6808615994057935
1955,0.6808615994057935
1960,0.6808615994057935
1965,0.6808615994057935
1970,0.6808615994057935
1975,0.6808615994057935
1980,0.6808615994057935
1985,0.6808615994057935
1990,0.6808615994057935
1995,0.6808615994057935
2000,0.6808615994057935
2005,0.6808615994057935
2010,0.6808615994057935
2015,0.6808615994057935
2020,0.6808615994057935
2025,0.6808615994057935
2030,0.6808615994057935
2035,0.6808615994057935
2040,0.6808615994057935
2045,0.6808615994057935
2050,0.6808615994057935
2055,0.6808615994057935
2060,0.6808615994057935
2065,0.6808615994057935
2070,0.6808615994057935
2075,0.6808615994057935
2080,0.6808615994057935
2085,0.6808615994057935
2090,0.6808615994057935
2095,0.6808615994057935
2100,0.6808615994057935
2105,0.6808615994057935
2110,0.6808615994057935
2115,0.6808615994057935
2120,0.6808615994057935
2125,0.6808615994057935
2130,0.6808615994057935
2135,0.6808615994057935
2140,0.6808615994057935
2145,0.6808615994057935
2150,0.6808615994057935
2155,0.6808615994057935
2160,0.6808615994057935
2165,0.6808615994057935
2170,0.6808615994057935
2175,0.6808615994057935
2180,0.6808615994057935
2185,0.6808615994057935
2190,0.6808615994057935
2195,0.6808615994057935
2200,0.6808615994057935
2205,0.6808615994057935
2210,0.6808615994057935
2215,0.6808615994057935
2220,0.6808615994057935
